id_locomotiva,timestamp_leitura,velocidade_atual_kmh,posicao_acelerador_notch,peso_total_toneladas,inclinacao_terreno_graus,target_consumo_litros_hr
LOC_LOG_9017,2024-04-02 00:17:00,67.1,7,18000,-2.48,354.86
LOC_LOG_9014,2024-04-02 00:47:00,47.4,6,8000,0.4,263.81
LOC_LOG_9006,2024-04-02 01:34:00,39.0,7,15000,0.76,370.48
LOC_LOG_9004,2024-04-02 01:48:00,75.7,2,18000,-0.46,172.65
LOC_LOG_9017,2024-04-02 02:03:00,47.6,5,18000,-0.79,290.59
LOC_LOG_9008,2024-04-02 04:12:00,56.2,1,15000,2.28,267.21
LOC_LOG_9010,2024-04-02 04:17:00,38.1,2,22000,0.77,244.5
LOC_LOG_9012,2024-04-02 05:24:00,9.5,4,22000,-1.06,280.93
LOC_LOG_9013,2024-04-02 05:36:00,31.9,4,12000,-1.82,231.5
LOC_LOG_9005,2024-04-02 05:44:00,27.0,0,18000,-2.05,110.26
LOC_LOG_9005,2024-04-02 05:49:00,41.2,8,8000,1.57,429.45
LOC_LOG_9007,2024-04-02 07:35:00,78.6,8,8000,0.69,367.2
LOC_LOG_9001,2024-04-02 08:27:00,64.8,1,12000,0.18,114.96
LOC_LOG_9011,2024-04-02 08:29:00,79.8,4,12000,-2.35,215.04
LOC_LOG_9007,2024-04-02 08:58:00,13.6,1,18000,-0.92,144.72
LOC_LOG_9015,2024-04-02 09:33:00,45.7,6,18000,1.92,432.61
LOC_LOG_9005,2024-04-02 09:40:00,25.0,0,8000,-1.63,29.83
LOC_LOG_9007,2024-04-02 09:53:00,4.0,3,22000,-1.16,228.79
LOC_LOG_9005,2024-04-02 10:05:00,26.5,1,15000,-2.18,136.71
LOC_LOG_9005,2024-04-02 14:44:00,50.2,5,8000,-1.63,220.76
LOC_LOG_9009,2024-04-02 15:17:00,36.1,4,18000,-1.93,248.67
LOC_LOG_9001,2024-04-02 19:37:00,24.8,6,8000,0.11,255.53
LOC_LOG_9000,2024-04-02 21:18:00,45.0,4,18000,-1.25,259.71
LOC_LOG_9010,2024-04-03 00:25:00,61.0,1,18000,0.1,151.6
LOC_LOG_9003,2024-04-03 00:44:00,79.1,1,12000,-0.77,113.8
LOC_LOG_9015,2024-04-03 02:30:00,74.9,7,18000,2.45,499.31
LOC_LOG_9019,2024-04-03 03:01:00,79.3,0,15000,-1.11,65.11
LOC_LOG_9003,2024-04-03 03:08:00,17.5,1,15000,1.87,227.14
LOC_LOG_9018,2024-04-03 05:51:00,24.8,5,12000,2.36,386.68
LOC_LOG_9013,2024-04-03 06:30:00,71.2,0,15000,1.43,180.64
LOC_LOG_9011,2024-04-03 07:03:00,14.1,5,15000,-0.39,279.14
LOC_LOG_9016,2024-04-03 08:25:00,77.7,8,8000,-0.63,322.75
LOC_LOG_9013,2024-04-03 10:33:00,56.6,0,8000,-0.55,54.0
LOC_LOG_9001,2024-04-03 11:08:00,45.3,1,22000,1.07,226.4
LOC_LOG_9012,2024-04-03 11:20:00,49.7,0,15000,-0.83,82.45
LOC_LOG_9019,2024-04-03 11:35:00,42.9,3,15000,1.93,323.54
LOC_LOG_9004,2024-04-03 12:19:00,52.6,5,8000,1.98,353.69
LOC_LOG_9017,2024-04-03 13:57:00,8.5,1,12000,1.38,198.39
LOC_LOG_9002,2024-04-03 16:03:00,46.8,4,12000,0.21,212.81
LOC_LOG_9007,2024-04-03 16:54:00,53.9,2,12000,-0.33,157.76
LOC_LOG_9004,2024-04-03 17:37:00,75.5,8,18000,0.97,455.41
LOC_LOG_9009,2024-04-03 20:02:00,60.1,5,8000,1.27,312.39
LOC_LOG_9007,2024-04-03 20:58:00,75.0,3,18000,-2.46,233.11
LOC_LOG_9016,2024-04-03 21:37:00,5.0,3,22000,-2.14,222.94
LOC_LOG_9007,2024-04-03 21:40:00,65.3,8,18000,1.51,475.23
LOC_LOG_9006,2024-04-03 23:35:00,64.2,2,22000,-1.8,209.01
LOC_LOG_9011,2024-04-03 23:55:00,45.6,0,18000,-0.45,104.98
LOC_LOG_9010,2024-04-04 00:24:00,44.8,3,15000,1.14,235.63
LOC_LOG_9000,2024-04-04 01:10:00,16.5,3,8000,-0.68,140.58
LOC_LOG_9016,2024-04-04 02:23:00,23.8,4,12000,-2.22,217.67
LOC_LOG_9008,2024-04-04 02:41:00,24.8,5,18000,-2.07,301.48
LOC_LOG_9017,2024-04-04 02:47:00,41.1,1,15000,1.04,202.51
LOC_LOG_9003,2024-04-04 02:56:00,34.9,2,18000,1.45,258.11
LOC_LOG_9014,2024-04-04 03:44:00,65.7,5,22000,1.35,393.97
LOC_LOG_9016,2024-04-04 03:46:00,22.6,4,12000,-0.73,213.25
LOC_LOG_9004,2024-04-04 04:05:00,12.3,3,8000,0.36,171.04
LOC_LOG_9010,2024-04-04 05:44:00,29.5,6,15000,1.94,432.2
LOC_LOG_9018,2024-04-04 05:46:00,66.9,8,22000,-1.26,413.46
LOC_LOG_9000,2024-04-04 07:09:00,74.9,8,12000,1.54,444.51
LOC_LOG_9011,2024-04-04 09:29:00,16.2,0,12000,-0.24,76.83
LOC_LOG_9004,2024-04-04 10:09:00,23.8,3,22000,0.33,265.84
LOC_LOG_9004,2024-04-04 14:31:00,79.8,8,18000,-1.09,370.8
LOC_LOG_9003,2024-04-04 15:08:00,32.3,1,12000,-1.46,110.08
LOC_LOG_9019,2024-04-04 16:14:00,4.8,4,18000,-0.87,247.85
LOC_LOG_9018,2024-04-04 16:24:00,55.9,2,8000,0.69,140.55
LOC_LOG_9001,2024-04-04 17:02:00,74.6,3,15000,0.64,233.57
LOC_LOG_9003,2024-04-04 18:26:00,38.0,4,8000,-0.83,194.04
LOC_LOG_9001,2024-04-04 18:45:00,32.0,1,18000,-2.21,154.49
LOC_LOG_9012,2024-04-04 19:03:00,77.1,3,18000,-0.62,204.14
LOC_LOG_9018,2024-04-04 20:44:00,54.2,2,18000,0.53,194.99
LOC_LOG_9012,2024-04-04 22:20:00,0.2,5,12000,-1.26,258.23
LOC_LOG_9003,2024-04-04 23:37:00,61.8,8,12000,-0.84,345.65
LOC_LOG_9004,2024-04-04 23:41:00,40.4,4,8000,2.29,330.76
LOC_LOG_9006,2024-04-05 02:06:00,75.8,0,18000,-1.82,90.05
LOC_LOG_9018,2024-04-05 03:00:00,66.3,1,22000,-2.1,184.87
LOC_LOG_9004,2024-04-05 03:05:00,48.0,4,8000,-1.72,169.43
LOC_LOG_9018,2024-04-05 03:06:00,13.6,6,8000,-1.53,261.56
LOC_LOG_9016,2024-04-05 03:55:00,5.8,2,15000,-2.35,156.91
LOC_LOG_9007,2024-04-05 05:25:00,36.5,6,15000,-1.65,300.82
LOC_LOG_9004,2024-04-05 05:50:00,63.9,4,22000,0.12,266.9
LOC_LOG_9003,2024-04-05 05:53:00,62.0,1,8000,-0.79,68.89
LOC_LOG_9013,2024-04-05 07:01:00,54.2,8,15000,-1.24,380.47
LOC_LOG_9006,2024-04-05 07:12:00,31.1,8,15000,0.48,403.45
LOC_LOG_9009,2024-04-05 10:26:00,33.7,1,22000,1.03,223.06
LOC_LOG_9005,2024-04-05 11:02:00,64.7,7,8000,-1.18,292.98
LOC_LOG_9009,2024-04-05 11:03:00,58.2,0,15000,0.5,130.65
LOC_LOG_9003,2024-04-05 11:51:00,70.2,4,22000,-1.46,245.84
LOC_LOG_9001,2024-04-05 12:21:00,77.8,6,18000,-1.43,311.48
LOC_LOG_9013,2024-04-05 12:47:00,9.5,3,15000,-2.43,191.51
LOC_LOG_9013,2024-04-05 13:38:00,64.9,4,12000,-2.28,229.24
LOC_LOG_9016,2024-04-05 13:57:00,39.5,0,22000,1.87,241.01
LOC_LOG_9010,2024-04-05 15:29:00,60.6,3,12000,1.99,281.89
LOC_LOG_9007,2024-04-05 17:30:00,27.4,5,22000,-1.96,308.75
LOC_LOG_9003,2024-04-05 17:54:00,32.1,7,8000,0.3,324.1
LOC_LOG_9000,2024-04-05 18:11:00,5.6,2,18000,-1.11,147.36
LOC_LOG_9013,2024-04-05 18:30:00,30.7,1,8000,0.9,139.81
LOC_LOG_9004,2024-04-05 20:37:00,45.0,7,15000,-0.1,337.9
LOC_LOG_9016,2024-04-05 21:06:00,66.9,1,18000,-1.42,143.04
LOC_LOG_9014,2024-04-06 03:37:00,68.8,5,8000,1.11,291.72
LOC_LOG_9001,2024-04-06 04:12:00,35.4,0,18000,2.24,238.57
LOC_LOG_9006,2024-04-06 04:16:00,59.6,1,18000,2.02,270.93
LOC_LOG_9012,2024-04-06 06:32:00,63.5,2,12000,-0.92,137.98
LOC_LOG_9014,2024-04-06 06:46:00,54.8,7,18000,-0.16,338.29
LOC_LOG_9002,2024-04-06 07:39:00,72.7,8,12000,0.69,385.86
LOC_LOG_9004,2024-04-06 09:14:00,79.5,5,18000,0.81,317.08
LOC_LOG_9004,2024-04-06 10:01:00,5.6,4,15000,2.4,359.86
LOC_LOG_9002,2024-04-06 10:36:00,8.8,6,12000,-1.15,274.09
LOC_LOG_9006,2024-04-06 10:47:00,73.7,3,18000,0.97,292.74
LOC_LOG_9015,2024-04-06 13:37:00,28.5,2,15000,2.24,321.29
LOC_LOG_9002,2024-04-06 13:49:00,42.4,0,22000,-1.29,156.28
LOC_LOG_9017,2024-04-06 15:37:00,37.0,5,18000,1.24,373.8
LOC_LOG_9010,2024-04-06 15:37:00,12.3,0,15000,-0.67,77.67
LOC_LOG_9017,2024-04-06 16:05:00,54.3,4,8000,2.01,324.39
LOC_LOG_9013,2024-04-06 16:30:00,47.5,6,18000,-1.45,309.82
LOC_LOG_9002,2024-04-06 16:34:00,55.3,2,18000,-1.66,179.91
LOC_LOG_9007,2024-04-06 16:42:00,33.7,6,22000,1.96,444.59
LOC_LOG_9014,2024-04-06 17:05:00,60.5,4,18000,0.41,273.8
LOC_LOG_9019,2024-04-06 18:25:00,25.2,1,12000,-1.97,97.63
LOC_LOG_9003,2024-04-06 19:18:00,72.7,2,22000,0.75,235.47
LOC_LOG_9002,2024-04-06 20:55:00,11.4,1,15000,1.02,184.5
LOC_LOG_9008,2024-04-06 21:32:00,18.6,5,18000,-0.04,271.72
LOC_LOG_9011,2024-04-06 21:34:00,37.8,4,22000,1.9,372.33
LOC_LOG_9016,2024-04-06 21:49:00,35.2,7,22000,0.56,387.0
LOC_LOG_9010,2024-04-06 21:56:00,13.2,7,12000,-1.48,295.88
LOC_LOG_9017,2024-04-06 22:33:00,3.0,6,12000,0.53,327.44
LOC_LOG_9006,2024-04-06 22:46:00,76.8,6,15000,0.97,356.22
LOC_LOG_9017,2024-04-07 01:36:00,6.7,0,8000,-1.44,13.12
LOC_LOG_9005,2024-04-07 02:45:00,69.3,3,12000,-1.05,198.96
LOC_LOG_9014,2024-04-07 03:33:00,1.4,5,15000,2.31,392.37
LOC_LOG_9004,2024-04-07 03:35:00,40.3,2,12000,0.92,196.02
LOC_LOG_9015,2024-04-07 04:49:00,23.1,7,8000,2.26,457.26
LOC_LOG_9005,2024-04-07 04:52:00,66.8,1,18000,1.15,230.6
LOC_LOG_9007,2024-04-07 05:07:00,67.5,3,15000,1.53,311.72
LOC_LOG_9016,2024-04-07 06:16:00,37.4,0,22000,2.14,249.93
LOC_LOG_9002,2024-04-07 06:55:00,17.6,3,22000,-2.46,239.78
LOC_LOG_9006,2024-04-07 07:40:00,73.0,1,8000,-1.17,110.47
LOC_LOG_9015,2024-04-07 11:01:00,31.0,5,8000,1.71,334.21
LOC_LOG_9006,2024-04-07 11:16:00,61.0,3,18000,1.3,295.02
LOC_LOG_9015,2024-04-07 11:39:00,67.8,2,18000,-0.66,179.3
LOC_LOG_9008,2024-04-07 12:40:00,11.2,4,8000,-1.12,187.56
LOC_LOG_9004,2024-04-07 13:24:00,23.7,3,8000,0.07,131.95
LOC_LOG_9017,2024-04-07 14:44:00,39.7,3,18000,1.62,299.78
LOC_LOG_9005,2024-04-07 17:55:00,18.2,5,12000,1.94,378.78
LOC_LOG_9014,2024-04-07 19:58:00,29.7,5,12000,0.99,321.44
LOC_LOG_9007,2024-04-07 20:31:00,44.3,6,22000,2.15,470.52
LOC_LOG_9016,2024-04-07 20:39:00,45.1,1,15000,-2.12,131.63
LOC_LOG_9017,2024-04-07 21:03:00,60.9,2,15000,-0.64,177.04
LOC_LOG_9016,2024-04-07 21:59:00,53.2,6,8000,-0.4,249.18
LOC_LOG_9014,2024-04-08 01:05:00,73.2,7,15000,-0.69,334.35
LOC_LOG_9015,2024-04-08 01:49:00,49.7,8,18000,1.95,491.15
LOC_LOG_9016,2024-04-08 03:36:00,11.9,3,8000,2.29,302.15
LOC_LOG_9019,2024-04-08 04:10:00,13.0,0,18000,1.17,204.18
LOC_LOG_9011,2024-04-08 04:55:00,71.0,3,22000,-2.45,232.98
LOC_LOG_9010,2024-04-08 08:13:00,16.4,2,22000,-1.31,197.84
LOC_LOG_9008,2024-04-08 08:19:00,21.7,4,8000,2.02,296.95
LOC_LOG_9004,2024-04-08 10:03:00,7.9,6,12000,0.61,307.31
LOC_LOG_9017,2024-04-08 11:44:00,69.8,3,8000,1.48,228.62
LOC_LOG_9003,2024-04-08 12:47:00,34.1,7,12000,1.15,370.01
LOC_LOG_9018,2024-04-08 13:12:00,51.9,3,12000,2.0,285.59
LOC_LOG_9010,2024-04-08 13:39:00,8.9,6,18000,1.11,394.0
LOC_LOG_9017,2024-04-08 13:42:00,0.6,6,22000,-0.38,343.62
LOC_LOG_9003,2024-04-08 15:04:00,62.2,2,15000,0.0,155.0
LOC_LOG_9006,2024-04-08 15:53:00,78.7,1,12000,-0.86,117.88
LOC_LOG_9017,2024-04-08 16:46:00,7.1,4,15000,1.28,308.4
LOC_LOG_9009,2024-04-08 17:25:00,31.9,8,8000,-0.9,329.95
LOC_LOG_9003,2024-04-08 17:38:00,78.2,3,22000,-0.33,235.62
LOC_LOG_9003,2024-04-08 17:39:00,74.1,5,8000,2.05,319.05
LOC_LOG_9009,2024-04-08 19:14:00,1.1,7,12000,0.06,317.71
LOC_LOG_9013,2024-04-08 20:45:00,13.0,8,18000,-1.33,407.86
LOC_LOG_9019,2024-04-08 21:34:00,3.7,4,8000,1.03,246.88
LOC_LOG_9011,2024-04-08 22:12:00,67.0,7,15000,-2.36,332.61
LOC_LOG_9008,2024-04-08 22:27:00,27.4,8,18000,-1.83,411.29
LOC_LOG_9001,2024-04-08 22:42:00,49.1,4,22000,1.52,366.21
LOC_LOG_9019,2024-04-08 23:19:00,68.1,1,12000,-0.21,95.25
LOC_LOG_9016,2024-04-09 00:45:00,10.1,0,22000,-2.26,146.13
LOC_LOG_9016,2024-04-09 01:07:00,30.4,8,22000,-0.51,424.27
LOC_LOG_9018,2024-04-09 02:18:00,10.3,2,18000,0.39,190.14
LOC_LOG_9011,2024-04-09 02:48:00,43.2,5,8000,1.45,304.72
LOC_LOG_9010,2024-04-09 03:04:00,21.5,3,12000,-0.92,181.2
LOC_LOG_9003,2024-04-09 03:13:00,5.3,3,12000,1.21,263.61
LOC_LOG_9001,2024-04-09 05:29:00,9.0,2,18000,1.64,286.12
LOC_LOG_9018,2024-04-09 07:41:00,36.9,1,8000,-1.24,97.54
LOC_LOG_9015,2024-04-09 07:42:00,43.5,7,15000,1.7,421.85
LOC_LOG_9006,2024-04-09 11:21:00,77.8,8,15000,0.09,359.0
LOC_LOG_9019,2024-04-09 11:37:00,20.7,0,12000,-2.31,54.67
LOC_LOG_9017,2024-04-09 12:13:00,64.7,0,8000,-1.03,66.88
LOC_LOG_9006,2024-04-09 14:15:00,62.1,5,8000,0.48,234.49
LOC_LOG_9004,2024-04-09 14:25:00,39.6,5,8000,2.23,367.02
LOC_LOG_9009,2024-04-09 14:28:00,68.2,1,18000,0.92,208.9
LOC_LOG_9010,2024-04-09 15:14:00,1.4,2,22000,-1.03,203.22
LOC_LOG_9004,2024-04-09 18:40:00,15.0,1,12000,-0.23,96.78
LOC_LOG_9002,2024-04-09 20:07:00,75.3,3,18000,-0.07,230.66
LOC_LOG_9011,2024-04-09 20:13:00,9.1,6,22000,-1.3,344.63
LOC_LOG_9003,2024-04-09 20:23:00,76.3,8,15000,-0.64,364.77
LOC_LOG_9000,2024-04-09 23:43:00,0.1,2,18000,1.16,257.53
LOC_LOG_9013,2024-04-10 00:59:00,40.1,2,8000,-0.63,132.77
LOC_LOG_9015,2024-04-10 02:14:00,34.4,6,12000,-2.44,284.04
LOC_LOG_9010,2024-04-10 03:20:00,76.2,5,15000,1.19,347.8
LOC_LOG_9018,2024-04-10 03:41:00,33.4,5,8000,-1.7,219.39
LOC_LOG_9016,2024-04-10 04:15:00,77.4,2,18000,-1.99,144.6
LOC_LOG_9013,2024-04-10 05:09:00,55.7,4,22000,1.33,372.54
LOC_LOG_9019,2024-04-10 06:49:00,60.3,3,18000,-1.95,203.73
LOC_LOG_9017,2024-04-10 08:20:00,75.5,3,18000,0.55,257.53
LOC_LOG_9014,2024-04-10 08:30:00,4.4,2,18000,-0.82,165.85
LOC_LOG_9010,2024-04-10 08:33:00,72.8,0,12000,1.64,177.5
LOC_LOG_9019,2024-04-10 09:18:00,54.1,5,8000,-0.72,226.93
LOC_LOG_9016,2024-04-10 10:47:00,69.7,4,22000,-0.27,261.28
LOC_LOG_9005,2024-04-10 11:19:00,23.6,2,15000,-2.43,166.16
LOC_LOG_9010,2024-04-10 11:21:00,46.4,8,18000,0.66,424.37
LOC_LOG_9012,2024-04-10 11:57:00,64.2,5,15000,0.09,275.32
LOC_LOG_9019,2024-04-10 12:02:00,51.5,3,22000,-0.84,245.78
LOC_LOG_9013,2024-04-10 12:10:00,35.2,8,18000,0.72,426.36
LOC_LOG_9008,2024-04-10 12:23:00,6.0,1,12000,-1.27,97.73
LOC_LOG_9017,2024-04-10 12:56:00,1.9,1,15000,-0.03,106.69
LOC_LOG_9001,2024-04-10 15:30:00,0.0,6,12000,-0.42,18.0
LOC_LOG_9012,2024-04-10 16:14:00,69.4,8,8000,-0.86,335.12
LOC_LOG_9014,2024-04-10 16:37:00,33.2,6,8000,0.95,299.66
LOC_LOG_9011,2024-04-10 17:04:00,28.0,4,8000,1.37,258.54
LOC_LOG_9003,2024-04-10 17:22:00,71.3,6,15000,-1.67,297.35
LOC_LOG_9007,2024-04-10 17:49:00,35.0,4,8000,0.47,221.75
LOC_LOG_9000,2024-04-10 19:11:00,44.0,5,12000,-0.96,245.55
LOC_LOG_9009,2024-04-10 19:52:00,44.2,7,8000,-1.93,310.74
LOC_LOG_9007,2024-04-10 20:05:00,51.1,6,15000,-0.81,324.82
LOC_LOG_9011,2024-04-10 20:33:00,44.3,5,18000,-0.97,269.76
LOC_LOG_9009,2024-04-10 21:09:00,39.0,7,8000,1.01,366.62
LOC_LOG_9011,2024-04-10 21:25:00,34.4,1,22000,-1.79,163.3
LOC_LOG_9005,2024-04-10 22:32:00,63.2,0,18000,0.58,144.32
LOC_LOG_9002,2024-04-10 22:52:00,26.7,2,18000,1.15,240.6
LOC_LOG_9000,2024-04-10 23:29:00,67.2,1,12000,-0.26,92.12
LOC_LOG_9016,2024-04-10 23:59:00,68.4,1,8000,-0.59,91.8
LOC_LOG_9004,2024-04-11 00:53:00,30.7,3,12000,-1.9,172.35
LOC_LOG_9013,2024-04-11 04:17:00,19.9,7,18000,-0.88,353.42
LOC_LOG_9005,2024-04-11 04:23:00,57.7,7,22000,2.21,490.94
LOC_LOG_9014,2024-04-11 06:27:00,10.9,2,8000,-1.59,119.02
LOC_LOG_9002,2024-04-11 07:10:00,1.5,5,18000,1.94,410.84
LOC_LOG_9001,2024-04-11 08:20:00,8.1,2,18000,-1.3,184.56
LOC_LOG_9014,2024-04-11 09:30:00,29.7,8,22000,0.51,454.99
LOC_LOG_9003,2024-04-11 09:34:00,70.3,0,8000,0.14,38.99
LOC_LOG_9001,2024-04-11 11:20:00,35.3,3,8000,1.94,259.49
LOC_LOG_9015,2024-04-11 11:34:00,70.6,7,18000,-0.96,365.88
LOC_LOG_9015,2024-04-11 12:47:00,76.3,3,12000,-1.79,172.6
LOC_LOG_9003,2024-04-11 13:31:00,71.2,6,15000,0.54,314.99
LOC_LOG_9008,2024-04-11 14:18:00,2.8,1,22000,-0.54,155.65
LOC_LOG_9006,2024-04-11 16:01:00,22.0,8,15000,-2.34,363.73
LOC_LOG_9002,2024-04-11 16:04:00,55.8,0,18000,0.71,140.37
LOC_LOG_9011,2024-04-11 16:11:00,55.9,3,12000,-1.24,175.76
LOC_LOG_9016,2024-04-11 17:06:00,61.7,5,8000,1.72,331.68
LOC_LOG_9015,2024-04-11 19:36:00,44.8,3,18000,1.79,311.62
LOC_LOG_9019,2024-04-11 21:46:00,45.9,3,18000,1.67,327.63
LOC_LOG_9015,2024-04-11 21:54:00,76.6,6,18000,-2.11,295.29
LOC_LOG_9000,2024-04-11 22:29:00,5.8,7,22000,0.34,409.94
LOC_LOG_9017,2024-04-11 22:33:00,34.0,3,12000,0.52,194.89
LOC_LOG_9011,2024-04-12 00:29:00,57.4,3,8000,-0.64,151.9
LOC_LOG_9008,2024-04-12 01:07:00,0.4,5,8000,-2.29,227.77
LOC_LOG_9015,2024-04-12 01:36:00,45.2,6,22000,0.69,378.72
LOC_LOG_9012,2024-04-12 01:58:00,2.7,5,12000,-1.16,237.31
LOC_LOG_9013,2024-04-12 02:38:00,71.2,0,8000,-0.81,38.73
LOC_LOG_9003,2024-04-12 02:51:00,68.6,4,22000,-0.54,268.54
LOC_LOG_9013,2024-04-12 03:01:00,13.9,4,18000,0.61,283.75
LOC_LOG_9016,2024-04-12 04:50:00,35.6,1,22000,-2.2,174.95
LOC_LOG_9006,2024-04-12 06:42:00,54.6,1,18000,0.69,187.02
LOC_LOG_9008,2024-04-12 08:01:00,32.0,0,18000,1.56,214.42
LOC_LOG_9012,2024-04-12 09:35:00,66.8,6,18000,-1.69,323.27
LOC_LOG_9002,2024-04-12 09:35:00,62.5,4,8000,2.15,312.03
LOC_LOG_9001,2024-04-12 09:42:00,1.0,3,12000,-0.16,186.6
LOC_LOG_9019,2024-04-12 10:11:00,38.7,7,22000,1.47,443.1
LOC_LOG_9008,2024-04-12 12:51:00,42.7,3,22000,1.9,344.87
LOC_LOG_9015,2024-04-12 13:05:00,77.1,7,8000,2.15,433.07
LOC_LOG_9009,2024-04-12 15:18:00,6.3,4,22000,0.22,275.23
LOC_LOG_9012,2024-04-12 15:46:00,33.2,8,8000,0.66,348.72
LOC_LOG_9003,2024-04-12 16:01:00,76.3,3,18000,0.53,243.09
LOC_LOG_9008,2024-04-12 17:13:00,68.4,0,12000,1.91,177.0
LOC_LOG_9011,2024-04-12 18:10:00,1.6,1,15000,1.1,193.67
LOC_LOG_9011,2024-04-12 20:03:00,37.9,6,18000,0.74,368.6
LOC_LOG_9017,2024-04-12 20:08:00,78.0,2,15000,0.37,191.33
LOC_LOG_9014,2024-04-12 20:31:00,7.0,3,12000,0.59,220.46
LOC_LOG_9019,2024-04-12 21:27:00,18.6,5,8000,2.02,350.66
LOC_LOG_9018,2024-04-12 21:30:00,7.5,8,15000,-0.66,359.33
LOC_LOG_9002,2024-04-12 21:51:00,48.3,1,22000,1.98,275.12
LOC_LOG_9010,2024-04-12 22:40:00,75.2,2,12000,-0.78,141.89
LOC_LOG_9004,2024-04-12 22:56:00,43.9,5,15000,-1.63,287.94
LOC_LOG_9000,2024-04-12 23:38:00,44.2,6,8000,0.29,297.02
LOC_LOG_9010,2024-04-13 00:15:00,72.6,1,22000,1.07,212.23
LOC_LOG_9002,2024-04-13 02:45:00,59.2,8,18000,-0.37,373.09
LOC_LOG_9007,2024-04-13 03:55:00,6.4,6,22000,-0.73,342.92
LOC_LOG_9014,2024-04-13 03:57:00,40.1,8,12000,-0.05,330.71
LOC_LOG_9006,2024-04-13 04:57:00,43.0,2,8000,-0.28,114.74
LOC_LOG_9006,2024-04-13 05:52:00,21.0,5,15000,-2.32,264.13
LOC_LOG_9000,2024-04-13 07:47:00,46.2,0,12000,-2.17,83.95
LOC_LOG_9005,2024-04-13 08:03:00,54.7,4,18000,-1.42,232.58
LOC_LOG_9018,2024-04-13 08:50:00,62.9,0,18000,1.17,173.55
LOC_LOG_9009,2024-04-13 09:27:00,14.8,1,15000,-0.69,143.52
LOC_LOG_9013,2024-04-13 09:50:00,78.0,8,18000,-1.34,383.83
LOC_LOG_9009,2024-04-13 10:42:00,2.7,6,18000,-0.67,314.28
LOC_LOG_9006,2024-04-13 11:19:00,36.6,3,22000,-0.45,218.16
LOC_LOG_9009,2024-04-13 11:33:00,67.9,5,15000,-0.1,260.89
LOC_LOG_9001,2024-04-13 13:07:00,42.5,0,12000,0.91,122.25
LOC_LOG_9002,2024-04-13 14:39:00,38.6,1,12000,0.49,149.17
LOC_LOG_9002,2024-04-13 14:52:00,5.8,4,15000,1.88,338.02
LOC_LOG_9013,2024-04-13 15:17:00,6.7,3,18000,1.37,307.6
LOC_LOG_9007,2024-04-13 15:29:00,45.1,2,22000,-1.69,188.02
LOC_LOG_9009,2024-04-13 16:06:00,65.0,3,12000,1.72,273.01
LOC_LOG_9008,2024-04-13 17:17:00,0.4,4,8000,0.05,206.27
LOC_LOG_9012,2024-04-13 17:26:00,6.3,3,18000,-1.3,213.84
LOC_LOG_9007,2024-04-13 17:44:00,15.2,8,18000,2.13,515.32
LOC_LOG_9007,2024-04-13 18:29:00,11.8,2,22000,-1.01,201.92
LOC_LOG_9001,2024-04-13 19:35:00,76.5,8,12000,1.19,407.23
LOC_LOG_9002,2024-04-13 20:29:00,23.4,6,22000,1.24,398.41
LOC_LOG_9019,2024-04-13 20:55:00,25.2,6,8000,1.46,331.54
LOC_LOG_9017,2024-04-13 21:17:00,31.6,2,8000,-2.24,138.03
LOC_LOG_9000,2024-04-13 22:28:00,17.3,5,8000,1.05,272.51
LOC_LOG_9001,2024-04-13 22:47:00,5.5,6,18000,-0.83,323.77
LOC_LOG_9016,2024-04-13 23:41:00,29.8,8,22000,-2.16,397.72
LOC_LOG_9002,2024-04-13 23:47:00,28.4,4,18000,-1.24,255.96
LOC_LOG_9002,2024-04-14 00:14:00,56.8,4,18000,-0.41,237.73
LOC_LOG_9015,2024-04-14 00:39:00,13.2,0,22000,1.03,178.45
LOC_LOG_9007,2024-04-14 02:13:00,40.2,6,12000,0.48,310.97
LOC_LOG_9019,2024-04-14 04:20:00,77.3,8,12000,2.22,494.77
LOC_LOG_9009,2024-04-14 05:00:00,43.4,0,18000,1.66,194.41
LOC_LOG_9007,2024-04-14 05:18:00,73.4,2,22000,-0.25,218.43
LOC_LOG_9001,2024-04-14 05:46:00,33.4,2,15000,1.3,259.15
LOC_LOG_9009,2024-04-14 06:19:00,10.9,4,22000,0.76,327.41
LOC_LOG_9005,2024-04-14 06:51:00,35.0,0,15000,-0.95,113.34
LOC_LOG_9007,2024-04-14 07:01:00,54.6,2,18000,2.16,309.78
LOC_LOG_9015,2024-04-14 07:44:00,9.4,4,22000,2.45,407.02
LOC_LOG_9011,2024-04-14 08:56:00,15.1,7,12000,0.24,328.4
LOC_LOG_9002,2024-04-14 11:31:00,6.5,7,22000,-1.82,381.7
LOC_LOG_9002,2024-04-14 11:37:00,22.4,6,18000,-2.23,323.17
LOC_LOG_9015,2024-04-14 11:41:00,53.9,5,18000,2.4,416.46
LOC_LOG_9009,2024-04-14 12:13:00,35.1,2,8000,1.43,205.85
LOC_LOG_9019,2024-04-14 13:39:00,49.5,8,12000,-2.22,352.56
LOC_LOG_9010,2024-04-14 14:08:00,19.4,2,18000,1.22,288.55
LOC_LOG_9012,2024-04-14 15:48:00,75.9,0,15000,-1.79,101.73
LOC_LOG_9016,2024-04-14 16:50:00,34.5,5,12000,1.41,317.45
LOC_LOG_9017,2024-04-14 17:12:00,15.2,3,8000,-0.67,156.21
